Conver,Conver,corr,corr,Diction,Diction,DisVoice,DisVoice,LIWC,LIWC,OpenSmile,OpenSmile
,,F1_affectby_F6,0.0010884460551698109,,,MFCCon5_std,0.13891244031377425,,,voiceProb_sma_max_mean,0.0018414959446945384
,,F5_affectby_F6,0.0011361122131138364,,,DDMFCCoff7_ku,0.13891354593656535,,,pcm_zcr_sma_stddev_max,0.001860554935860461
,,F17_affectby_F20,0.0011483265732241815,,,BBEon12_mean,0.14095210529553198,,,mfcc_sma[11]_iqr1-2_mean,0.001860554935860461
,,F12_affectby_F81,0.0011483265732241815,,,DMFCCoff4_sk,0.14218730889361866,,,mfcc_sma[8]_min_min,0.001860554935860461
,,F88_affectby_F17,0.001160662210280468,,,DMFCCoff11_sk,0.1446812704375767,,,mfcc_sma_de[9]_linregc1_std,0.0018992176498910762
,,F67_affectby_F17,0.001160662210280468,,,BBEon8_sk,0.1446812704375767,,,mfcc_sma[8]_quartile1_min,0.0018992176498910762
,,F62_affectby_F67,0.001160662210280468,,,BBEoff16_ku,0.1446812704375767,,,mfcc_sma[11]_stddev_mean,0.0018992176498910762
,,F14_affectby_F70,0.0011857016802842408,,,DDMFCCoff2_sk,0.14805852107751638,,,mfcc_sma_de[12]_stddev_min,0.001938383945674139
,,F70_affectby_F14,0.0012112394388858617,,,DMFCCon6_sk,0.14891217161908393,,,mfcc_sma[12]_iqr1-3_std,0.0019585968309567526
,,F84_affectby_F21,0.0012112394388858617,,,BBEon16_sk,0.14891217161908393,,,mfcc_sma[10]_max_min,0.0019787655414583902
,,F88_affectby_F15,0.0012241979690939867,,,minvoicedlen,0.15003531507826554,,,mfcc_sma[10]_linregc2_min,0.00199912473014011
,,F86_affectby_F18,0.0012241979690939867,,,BBEoff11_std,0.15063073828682713,,,pcm_intensity_sma_quartile1_min,0.0020524796967590583
,,F62_affectby_F14,0.0012372844401067216,,,MFCCon10_sk,0.15236438252103923,,,mfcc_sma_de[12]_range_min,0.0020612400704475174
,,F21_affectby_F18,0.001304676158503437,,,MFCCoff9_std,0.15236438252103923,,,mfcc_sma[10]_skewness_mean,0.0021690510089445716
,,F20_affectby_F20,0.0013185545503916966,,,BBEon15_sk,0.15323687989881654,,,mfcc_sma_de[7]_quartile2_min,0.0022135527334843814
,,F20_affectby_F22,0.0013610112535406627,,,BBEoff21_sk,0.1567649003511199,,,mfcc_sma_de[7]_quartile1_min,0.002236115974514003
,,F21_affectby_F22,0.0013610112535406627,,,DDMFCCoff1_mean,0.1567649003511199,,,mfcc_sma[8]_iqr2-3_max,0.002305076136205973
,,F16_affectby_F22,0.0013754413757664596,,,DDF2_sk,0.1585518455898653,,,pcm_zcr_sma_max_max,0.002314820515263483
,,F88_affectby_F12,0.0013900124878890097,,,MFCCoff10_sk,0.16035416872066277,,,mfcc_sma_de[7]_amean_std,0.002352125960266401
,,F53_affectby_F15,0.0014195826580500044,,,mmF0,0.16217193494081508,,,pcm_zcr_sma_de_quartile3_max,0.002387961681248873
,,F14_affectby_F67,0.0014345842279609813,,,DDMFCCon2_std,0.16217193494081508,,,mfcc_sma[1]_iqr1-3_min,0.0023918342924938514
,,F81_affectby_F22,0.0014497318116294302,,,DMFCCoff8_sk,0.1630866294233969,,,lspFreq_sma[7]_minPos_std,0.0024000536295843175
,,F15_affectby_F67,0.0014650266890117887,,,DF2_sk,0.1630866294233969,,,mfcc_sma_de[9]_range_max,0.002448873719610831
,,F70_affectby_F84,0.0014804701497775972,,,DMFCCoff9_ku,0.1658540544911849,,,mfcc_sma_de[10]_quartile3_mean,0.002473623033176217
,,F61_affectby_F17,0.0014960634933675523,,,MFCCon12_ku,0.17149465251306517,,,mfcc_sma_de[8]_stddev_min,0.0024739241021430724
,,F18_affectby_F11,0.001511808029052196,,,BBEon14_ku,0.17340641268506363,,,pcm_loudness_sma_quartile1_min,0.002475486858933067
,,F12_affectby_F35,0.001511808029052196,,,DDMFCCoff11_ku,0.17340641268506363,,,mfcc_sma_de[9]_min_std,0.0025238095319611038
,,F78_affectby_F68,0.0015277050759914125,,,DDMFCCoff9_std,0.17436824487637823,,,mfcc_sma[7]_quartile1_std,0.002549250490060296
,,F16_affectby_F11,0.0015437559632927684,,,DDMFCCoff3_ku,0.17630385117504474,,,mfcc_sma[8]_linregc2_min,0.0026008373543349806
,,F11_affectby_F70,0.0015599620300715143,,,DMFCCon1_sk,0.17630385117504474,,,mfcc_sma_de[10]_range_max,0.0026008373543349806
,,F20_affectby_F16,0.0015763246255098202,,,DDMFCCoff3_sk,0.17630385117504474,,,mfcc_sma[1]_linregerrA_std,0.0026269871124466973
,,F25_affectby_F19,0.0015928451089162999,,,DDMFCCon4_sk,0.18022303989437927,,,mfcc_sma_de[12]_iqr1-2_min,0.0026466026607331653
,,F6_affectby_F35,0.0015928451089162999,,,MFCCoff6_ku,0.18022303989437927,,,mfcc_sma[10]_min_std,0.00268000901045782
,,F71_affectby_F67,0.0016263652278616166,,,BBEoff13_std,0.18022303989437927,,,mfcc_sma_de[11]_linregc2_max,0.00268000901045782
,,F33_affectby_F67,0.0016263652278616166,,,DMFCCon11_mean,0.18825495249248275,,,mfcc_sma[10]_iqr2-3_mean,0.00268000901045782
,,F45_affectby_F62,0.0016433676331914415,,,DDF0_ku,0.19445000719662545,,,mfcc_sma_de[1]_iqr1-2_mean,0.00268000901045782
,,F79_affectby_F67,0.0016433676331914415,,,DDMFCCoff8_mean,0.19445000719662545,,,mfcc_sma_de[1]_range_std,0.0027068850825789064
,,F81_affectby_F21,0.0016605334661922455,,,MFCCon9_std,0.20025879697783833,,,mfcc_sma_de[11]_linregc1_std,0.002734007214133586
,,F60_affectby_F68,0.0016778641377089532,,,DDMFCCoff6_mean,0.2018651022399228,,,mfcc_sma_de[9]_max_min,0.002734007214133586
,,F83_affectby_F63,0.0016953610690754726,,,DMFCCoff7_std,0.2040210859350162,,,mfcc_sma[11]_iqr2-3_mean,0.002734007214133586
,,F83_affectby_F58,0.0017670401902689693,,,BBEoff7_sk,0.20510533993853747,,,mfcc_sma[8]_min_std,0.0028168700341858065
,,F81_affectby_F11,0.0017853901123050116,,,DDMFCCoff2_ku,0.20510533993853747,,,mfcc_sma[7]_maxPos_std,0.0028449965409900182
,,F10_affectby_F12,0.0018039150459038013,,,BBEon7_sk,0.20728640276742755,,,mfcc_sma[7]_min_std,0.0028449965409900182
,,F82_affectby_F84,0.0018226164875458026,,,DDF2_ku,0.21058947397241998,,,mfcc_sma_de[10]_quartile1_min,0.002873379244956246
,,F21_affectby_F21,0.001879794990662318,,,msqerrenergy,0.21225496137623553,,,mfcc_sma_de[10]_iqr1-3_mean,0.002873379244956246
,,F17_affectby_F11,0.001879794990662318,,,DMFCCon10_std,0.22072677984232236,,,mfcc_sma_de[7]_quartile1_std,0.0029020202152549622
,,F62_affectby_F84,0.001879794990662318,,,MFCCoff8_sk,0.22534283825130375,,,mfcc_sma[10]_linregerrA_mean,0.0029020202152549622
,,F77_affectby_F68,0.0018992176498910762,,,Jitter_mean,0.22767654608616011,,,mfcc_sma[12]_iqr2-3_std,0.0029020202152549622
,,F18_affectby_F70,0.0018992176498910762,,,DF2_std,0.2288498372667663,,,mfcc_sma[12]_linregc1_min,0.0029020202152549622
,,F19_affectby_F15,0.001938617001032498,,,BBEoff4_mean,0.2288498372667663,,,mfcc_sma_de[11]_max_std,0.0029309215350936855
,,F81_affectby_F18,0.001938617001032498,,,DMFCCon8_mean,0.23002742650068564,,,pcm_loudness_sma_quartile2_min,0.0029381825853450404
,,F39_affectby_F70,0.0019585968309567526,,,DDMFCCoff4_std,0.23120931861947053,,,voiceProb_sma_skewness_mean,0.0029895136268263643
,,F15_affectby_F11,0.0019585968309567526,,,BBEoff3_ku,0.232395518392646,,,mfcc_sma_de[11]_amean_min,0.0029895136268263643
,,F14_affectby_F68,0.0019585968309567526,,,SVU,0.23478085966857154,,,lspFreq_sma[6]_kurtosis_max,0.0030042789662871132
,,F17_affectby_F19,0.0019585968309567526,,,DMFCCon12_std,0.23718348723230515,,,mfcc_sma[5]_linregc1_min,0.0030192086359490788
,,F16_affectby_F67,0.00199912473014011,,,BBEon22_mean,0.23839129462755587,,,mfcc_sma_de[9]_amean_max,0.0030794072810466093
,,F9_affectby_F60,0.00199912473014011,,,BBEon1_ku,0.23839129462755587,,,voiceProb_sma_de_minPos_mean,0.0031099152403597746
,,F21_affectby_F11,0.00199912473014011,,,DMFCCon9_ku,0.24204074375665185,,,mfcc_sma_de[10]_quartile2_mean,0.0031099152403597746
,,F17_affectby_F66,0.002061361314984675,,,MFCCon8_mean,0.24326591665083433,,,mfcc_sma[3]_amean_min,0.0031099152403597746
,,F14_affectby_F88,0.0020824986244549516,,,BBEon18_mean,0.24326591665083433,,,mfcc_sma_de[10]_stddev_mean,0.0031099152403597746
,,F80_affectby_F80,0.0020824986244550774,,,BBEoff3_sk,0.2444954414092376,,,mfcc_sma[12]_range_std,0.003140698530573437
,,F35_affectby_F84,0.002103834574714985,,,BBEon1_std,0.2444954414092376,,,mfcc_sma_de[9]_quartile3_max,0.003140698530573437
,,F84_affectby_F67,0.002103834574714985,,,MFCCoff12_mean,0.24696756271108988,,,mfcc_sma_de[10]_range_mean,0.003140698530573437
,,F59_affectby_F70,0.002103834574714985,,,BBEoff18_std,0.24945713938305764,,,mfcc_sma[12]_minPos_std,0.003140698530573437
,,F13_affectby_F16,0.002125370833658068,,,MFCCon1_ku,0.24945713938305764,,,mfcc_sma_de[10]_linregc1_std,0.0031717593497088696
,,F61_affectby_F5,0.002125370833658068,,,DMFCCoff10_sk,0.25196420207601816,,,mfcc_sma_de[11]_quartile2_max,0.0031717593497088696
,,F87_affectby_F82,0.0021471090811201496,,,DMFCCon11_sk,0.2544887803599757,,,mfcc_sma[11]_iqr2-3_min,0.003281555882437447
,,F18_affectby_F22,0.002191198321047636,,,MFCCoff11_mean,0.262167888016044,,,voiceProb_sma_maxPos_std,0.0032988223907877475
,,F83_affectby_F17,0.002191198321047636,,,BBEoff20_std,0.26606687565545095,,,mfcc_sma_de[9]_linregc1_max,0.0032988223907877475
,,F8_affectby_F22,0.002191198321047636,,,DMFCCoff2_std,0.26606687565545095,,,mfcc_sma_de[12]_iqr1-2_std,0.0033971436254668246
,,F67_affectby_F22,0.002191198321047636,,,DMFCCon7_std,0.2673753635678341,,,mfcc_sma_de[7]_quartile2_std,0.0033971436254668246
,,F88_affectby_F18,0.002258889784666073,,,MFCCoff6_std,0.26868826892562886,,,pcm_zcr_sma_de_max_max,0.0034133556659471927
,,F13_affectby_F22,0.002258889784666073,,,DMFCCoff12_ku,0.2713273429026585,,,mfcc_sma_de[11]_quartile1_std,0.00343050557980343
,,F13_affectby_F70,0.002258889784666073,,,BBEon15_std,0.27398411870960715,,,mfcc_sma[12]_linregc2_std,0.00343050557980343
,,F25_affectby_F12,0.002258889784666073,,,DF2_mean,0.278002516675556,,,mfcc_sma[12]_stddev_std,0.00343050557980343
,,F83_affectby_F19,0.0023284922206011213,,,DMFCCon3_std,0.278002516675556,,,mfcc_sma_de[9]_quartile3_mean,0.00343050557980343
,,F16_affectby_F18,0.002352125960266401,,,DMFCCoff12_sk,0.278002516675556,,,mfcc_sma_de[11]_quartile1_mean,0.003464165513817349
,,F18_affectby_F20,0.0023759791580787054,,,BBEoff4_ku,0.278002516675556,,,mfcc_sma[12]_iqr1-2_min,0.003485883280196794
,,F70_affectby_F5,0.0023759791580787054,,,DDMFCCon2_ku,0.2793508544443518,,,mfcc_sma[11]_maxPos_std,0.003498125775399595
,,F69_affectby_F67,0.0023759791580787054,,,BBEon12_std,0.2800258804053092,,,mfcc_sma_de[1]_linregerrQ_std,0.0035323887278182775
,,F49_affectby_F77,0.0024000536295843175,,,DDMFCCon12_sk,0.280703631766286,,,mfcc_sma[1]_skewness_min,0.003649055311533456
,,F18_affectby_F67,0.002424351203066237,,,DMFCCon5_mean,0.280703631766286,,,mfcc_sma_de[1]_stddev_std,0.0036725152534481573
,,F69_affectby_F16,0.002448873719610831,,,DDMFCCon6_mean,0.280703631766286,,,mfcc_sma[8]_linregc1_min,0.0037083276522990836
,,F69_affectby_F88,0.002448873719610831,,,MFCCon5_ku,0.28274058754968723,,,mfcc_sma_de[12]_iqr2-3_std,0.0037444572485326893
,,F20_affectby_F88,0.002473623033176217,,,DMFCCon8_sk,0.28478862152886014,,,mfcc_sma[7]_linregc2_std,0.0037444572485326893
,,F65_affectby_F80,0.002473623033176217,,,MFCCon8_ku,0.28478862152888407,,,mfcc_sma_de[11]_max_mean,0.0037809065150638844
,,F63_affectby_F88,0.002473623033176217,,,BBEon9_std,0.28615917716354045,,,mfcc_sma[12]_linregerrQ_std,0.003817677940758789
,,F67_affectby_F21,0.00249860101065871,,,DDMFCCoff8_sk,0.28615917716354045,,,F0_sma_de_minPos_mean,0.003817677940758789
,,F14_affectby_F18,0.0025238095319611038,,,BBEoff9_ku,0.2889136378121693,,,mfcc_sma_de[9]_iqr1-2_mean,0.003854774030504813
,,F57_affectby_F62,0.002549250490060296,,,BBEon13_sk,0.2902975461611277,,,mfcc_sma[10]_linregerrQ_mean,0.003854774030504813
,,F40_affectby_F70,0.002549250490060296,,,BBEoff18_sk,0.295877735029207,,,mfcc_sma[9]_iqr1-3_max,0.003892197305284725
,,F39_affectby_F88,0.002549250490060296,,,BBEoff14_mean,0.297283927903483,,,mfcc_sma[10]_quartile1_std,0.003892197305284725
,,F15_affectby_F21,0.0025749257910751898,,,DDMFCCoff4_mean,0.3001096968500499,,,pcm_loudness_sma_de_kurtosis_mean,0.003929950302245831
,,F83_affectby_F5,0.0026269871124466973,,,DDMFCCon7_ku,0.3001096968500499,,,pcm_loudness_sma_skewness_std,0.003929950302245831
,,F61_affectby_F14,0.0026269871124466973,,,BBEon16_std,0.30152927500993776,,,F0env_sma_de_quartile2_mean,0.003929950302245831
,,F88_affectby_F22,0.0026269871124466973,,,DMFCCon6_ku,0.3043818233269405,,,mfcc_sma_de[9]_iqr1-3_mean,0.0039680355747743635
,,F83_affectby_F20,0.0026269871124466973,,,ppq_ku,0.3058147950945825,,,mfcc_sma_de[7]_amean_min,0.004006455692566127
,,F70_affectby_F16,0.0026533770113646524,,,BBEon4_mean,0.31014050881287797,,,mfcc_sma[1]_linregerrA_mean,0.004006455692566127
,,F18_affectby_F19,0.0026533770113646524,,,DMFCCoff6_std,0.31159134793678483,,,mfcc_sma_de[4]_quartile2_min,0.004006455692566127
,,F62_affectby_F83,0.00268000901045782,,,DDF1_std,0.31450643030246583,,,mfcc_sma[1]_iqr2-3_min,0.004008409736840178
,,F14_affectby_F1,0.00268000901045782,,,MFCCoff11_sk,0.31597067402264245,,,pcm_intensity_sma_quartile2_min,0.004015128269849502
,,F11_affectby_F11,0.00268000901045782,,,RegCoeff0,0.3203902164802621,,,mfcc_sma_de[10]_quartile1_mean,0.004045213241699085
,,F49_affectby_F80,0.0027068850825789064,,,MFCCon7_ku,0.329349397035299,,,mfcc_sma[10]_range_max,0.004084310824704245
,,F67_affectby_F66,0.0027889976693403003,,,DMFCCoff11_std,0.33085885921053426,,,mfcc_sma[2]_stddev_max,0.004084310824704245
,,F82_affectby_F5,0.0027889976693403003,,,BBEoff15_mean,0.3400061202022173,,,mfcc_sma[7]_min_min,0.004084310824704245
,,F71_affectby_F19,0.0028449965409900182,,,DF0_ku,0.341546277024111,,,mfcc_sma[6]_iqr1-3_min,0.004094972110205467
,,F39_affectby_F16,0.0029309215350936855,,,stddurv,0.341546277024111,,,mfcc_sma_de[11]_maxPos_std,0.004123751060639537
,,F11_affectby_F21,0.0030794072810466093,,,VRE,0.34775146714447835,,,mfcc_sma[2]_linregc1_min,0.004123751060639537
,,F79_affectby_F21,0.0031099152403597746,,,DMFCCoff11_mean,0.3540278811579516,,,mfcc_sma_de[10]_stddev_max,0.004123751060639537
,,F67_affectby_F11,0.0032030999104576295,,,MFCCoff12_sk,0.35560809978716545,,,mfcc_sma[7]_quartile2_std,0.004203670050590961
,,F14_affectby_F11,0.003266629181318531,,,DMFCCoff7_sk,0.35878186081099406,,,mfcc_sma_de[9]_stddev_mean,0.004203670050590961
,,F71_affectby_F14,0.0032988223907877475,,,DMFCCoff9_sk,0.36037539874337654,,,mfcc_sma_de[9]_quartile2_max,0.004284991497267746
,,F55_affectby_F32,0.0033640773182239602,,,Jitter_sk,0.36037539874337654,,,pcm_zcr_sma_minPos_std,0.004284991497267746
,,F24_affectby_F88,0.0033971436254668246,,,DDMFCCon9_sk,0.36037539874337654,,,mfcc_sma_de[6]_quartile2_min,0.004326184867162943
,,F35_affectby_F14,0.003464165513817349,,,DMFCCoff3_std,0.3619733718341195,,,mfcc_sma[8]_quartile1_std,0.004326184867162943
,,F69_affectby_F12,0.003464165513817349,,,ppq_sk,0.36679387708967615,,,mfcc_sma[10]_linregc2_std,0.00436773695541048
,,F71_affectby_F70,0.003464165513817349,,,DMFCCon4_std,0.36679387708967615,,,pcm_intensity_sma_maxPos_mean,0.00436773695541048
,,F59_affectby_F19,0.003498125775399595,,,BBEon16_ku,0.3700296757232122,,,F0env_sma_linregc1_min,0.00436773695541048
,,F15_affectby_F18,0.0035323887278182775,,,DDMFCCoff12_std,0.3700296757232122,,,mfcc_sma[10]_linregerrQ_max,0.00436773695541048
,,F17_affectby_F67,0.0035323887278182775,,,meanNeighborenergydiff,0.3716542051536432,,,mfcc_sma[6]_linregc2_min,0.004409650498767756
,,F77_affectby_F88,0.0035669567497910062,,,DMFCCoff4_std,0.3864733073354568,,,mfcc_sma[10]_linregerrA_max,0.004409650498767756
,,F60_affectby_F22,0.0036018322355560162,,,DMFCCon5_sk,0.38814184868776336,,,mfcc_sma[7]_min_mean,0.00445192825109304
,,F41_affectby_F86,0.0036018322355560162,,,DMFCCoff12_std,0.39149207126200614,,,pcm_loudness_sma_de_min_max,0.00445192825109304
,,F43_affectby_F80,0.0036018322355560162,,,VS,0.39317374442587383,,,mfcc_sma_de[11]_iqr2-3_mean,0.004537587484027257
,,F11_affectby_F18,0.0036370175949436948,,,BBEoff15_std,0.39317374442587383,,,mfcc_sma[7]_amean_std,0.004580974558515033
,,F51_affectby_F62,0.0036370175949436948,,,DMFCCoff7_mean,0.3948597866498653,,,lspFreq_sma[0]_iqr1-2_min,0.004609444102922991
,,F46_affectby_F62,0.0036370175949436948,,,MFCCon6_mean,0.3982449611551241,,,mfcc_sma_de[9]_min_mean,0.004624737029871988
,,F82_affectby_F4,0.003892197305284725,,,DMFCCoff6_sk,0.40164755961389575,,,mfcc_sma_de[9]_max_max,0.004624737029871988
,,F25_affectby_F70,0.003929950302245831,,,DDMFCCoff7_std,0.40164755961389575,,,mfcc_sma[5]_stddev_max,0.004624737029871988
,,F69_affectby_F5,0.0039680355747743635,,,BBEoff5_sk,0.4033553814348363,,,mfcc_sma[10]_minPos_mean,0.004624737029871988
,,F42_affectby_F86,0.003968035574774608,,,BBEon11_sk,0.4050664936027223,,,mfcc_sma_de[11]_quartile3_max,0.004624737029871988
,,F79_affectby_F18,0.003968035574774608,,,DDMFCCoff8_std,0.40850488037582444,,,mfcc_sma_de[1]_iqr1-3_std,0.004668877738550083
,,F69_affectby_F70,0.004084310824704245,,,DMFCCon6_std,0.4102300415077823,,,F0env_sma_minPos_mean,0.004668877738550083
,,F55_affectby_F34,0.004123751060639537,,,DF1_std,0.4119595249805196,,,mfcc_sma_de[11]_iqr1-3_mean,0.004668877738550083
,,F25_affectby_F14,0.004284991497267746,,,BBEon10_std,0.41369227999425406,,,mfcc_sma_de[11]_stddev_max,0.004668877738550083
,,F81_affectby_F14,0.004284991497267746,,,Jitter_ku,0.4136933256139963,,,mfcc_sma_de[9]_quartile1_mean,0.00475830531742341
,,F84_affectby_F14,0.004326184867162943,,,degreeU,0.417173857179304,,,mfcc_sma[8]_iqr1-3_max,0.004803597956483567
,,F39_affectby_F67,0.00436773695541048,,,BBEoff10_sk,0.41892057728697585,,,mfcc_sma_de[10]_quartile2_max,0.004849280370739472
,,F49_affectby_F78,0.004409650498767756,,,BBEon16_mean,0.420671592907072,,,mfcc_sma[9]_linregc1_min,0.0048953554890354785
,,F84_affectby_F83,0.004494572983419362,,,DDMFCCoff11_mean,0.42595035592950603,,,mfcc_sma_de[10]_iqr1-2_std,0.0048953554890354785
,,F17_affectby_F12,0.004494572983419362,,,stdNeighborenergydiff,0.4330484907019153,,,mfcc_sma[7]_linregerrA_max,0.004941826258110446
,,F6_affectby_F83,0.004537587484027257,,,DMFCCon4_sk,0.4348336593825204,,,mfcc_sma_de[12]_quartile1_min,0.004941826258110446
,,F82_affectby_F37,0.004580974558515313,,,MFCCoff4_mean,0.4384167143154407,,,mfcc_sma[10]_iqr1-3_std,0.004941826258110446
,,F14_affectby_F5,0.004580974558515313,,,DMFCCoff5_mean,0.44021458750385223,,,mfcc_sma_de[5]_amean_min,0.005083642207315805
,,F70_affectby_F6,0.004624737029871988,,,MFCCoff3_ku,0.44021458750385223,,,mfcc_sma[6]_iqr2-3_min,0.005121254008060031
,,F86_affectby_F17,0.004668877738550083,,,DDMFCCoff2_std,0.44382299196210573,,,mfcc_sma_de[1]_range_mean,0.005180219262655288
,,F19_affectby_F22,0.004803597956483567,,,DMFCCon3_ku,0.4438229919621499,,,mfcc_sma[10]_stddev_std,0.0052291268290259145
,,F18_affectby_F62,0.004803597956483567,,,DMFCCon9_std,0.45109024046980395,,,mfcc_sma_de[11]_quartile2_min,0.0052291268290259145
,,F69_affectby_F4,0.004803597956483567,,,MFCCon4_ku,0.45109024046980395,,,mfcc_sma_de[11]_range_mean,0.0052291268290259145
,,F14_affectby_F21,0.0048953554890354785,,,MFCCoff4_ku,0.45109024046980395,,,mfcc_sma[12]_min_std,0.0052784511804044995
,,F19_affectby_F11,0.004941826258110446,,,BBEon17_mean,0.4639685492157488,,,mfcc_sma_de[9]_range_mean,0.0052784511804044995
,,F80_affectby_F77,0.0049886956426687615,,,DMFCCon3_mean,0.4658248751562094,,,mfcc_sma[9]_linregc2_max,0.0052784511804044995
,,F87_affectby_F16,0.0050359666254536535,,,BBEon12_ku,0.4667543335835548,,,pcm_zcr_sma_de_amean_min,0.0053281441231003675
,,F37_affectby_F9,0.0050359666254536535,,,BBEoff1_std,0.4676853194474788,,,mfcc_sma_de[10]_linregc2_min,0.005328195409261375
,,F10_affectby_F16,0.005131725407288267,,,DF1_mean,0.469549874009474,,,mfcc_sma[7]_quartile1_min,0.005328195409261375
,,F33_affectby_F14,0.005131725407288267,,,BBEoff5_std,0.469549874009474,,,mfcc_sma[9]_quartile3_max,0.005378362626604747
,,F54_affectby_F27,0.005131725407288267,,,MFCCoff12_ku,0.47141853066831785,,,mfcc_sma_de[11]_stddev_mean,0.005378362626604747
,,F57_affectby_F39,0.005131725407288267,,,DDMFCCoff10_sk,0.47329128115616803,,,mfcc_sma_de[10]_max_mean,0.005378362626604747
,,F82_affectby_F88,0.005131725407288267,,,DMFCCoff8_std,0.47516811711152873,,,lspFreq_sma_de[1]_iqr2-3_mean,0.005378362626604747
,,F9_affectby_F62,0.0052291268290259145,,,DDMFCCoff7_mean,0.4789340115098817,,,mfcc_sma_de[7]_min_max,0.005428955962052836
,,F39_affectby_F15,0.0052291268290259145,,,mmlogE,0.4789340115098817,,,pcm_zcr_sma_quartile3_max,0.005432411513137495
,,F2_affectby_F83,0.0052784511804044995,,,BBEon8_std,0.4884196398365577,,,lspFreq_sma[5]_kurtosis_max,0.005479952348198566
,,F61_affectby_F79,0.005328195409261375,,,MFCCon6_sk,0.49032860441104187,,,pcm_zcr_sma_linregc2_min,0.005557271262629737
,,F33_affectby_F21,0.005378362626604747,,,MFCCon3_ku,0.4912842260786383,,,mfcc_sma_de[1]_quartile3_mean,0.005583324253827652
,,F58_affectby_F62,0.00547997856390305,,,BBEon6_sk,0.4922420607042425,,,mfcc_sma[3]_min_mean,0.005583324253827652
,,F24_affectby_F22,0.00547997856390305,,,BBEon3_mean,0.4922420607042425,,,mfcc_sma[6]_iqr2-3_max,0.005583324253827652
,,F80_affectby_F88,0.00547997856390305,,,MFCCoff10_ku,0.49608046828204033,,,mfcc_sma_de[9]_iqr2-3_max,0.005635653732536326
